steering_angle,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_7,sample_6,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,f0_0,f0_1,f0_2,f0_3,f0_4,f0_5,f0_6,f0_7,f0_8,f0_9,f0_10,f0_11,f0_12,f0_13,f0_14,f0_15,f0_16,f0_17,f0_18,f0_19,f0_20,f0_21,f0_22,f0_23
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.26827702,0.26826835,0.26071778,0.33359843,0.22433314,0.4130069,0.17409065,0.49454075,0.11602122,0.588902,0.046363883,0.6953709,0.40729913,0.28148204,0.5104784,0.36085135,0.6024784,0.45105404,0.6893291,0.55020666,0.78402317,0.6562325,0.8658006,0.7795236
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.28298837,0.26312697,0.2750241,0.3306138,0.23752117,0.41092044,0.18559271,0.49355882,0.124399655,0.590391,0.051706545,0.6973026,0.4299844,0.27822125,0.538473,0.36181313,0.6349165,0.4554236,0.72657526,0.55821025,0.825615,0.6686239,0.91064715,0.7946402
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.28330028,0.26358873,0.28238145,0.33196706,0.24930374,0.41190666,0.20112354,0.49472722,0.14230154,0.59250045,0.069820926,0.6995803,0.43068802,0.28026703,0.5454174,0.36618298,0.64585495,0.46170825,0.74222726,0.56689024,0.8453702,0.6799978,0.93095434,0.8082683
-18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29534584,0.25892705,0.28888977,0.32726598,0.2526057,0.40629,0.2011135,0.48872775,0.13963567,0.58563626,0.065593906,0.6915281,0.44387022,0.27668485,0.5555075,0.36243206,0.65394783,0.45839107,0.7484128,0.5636075,0.8499297,0.677199,0.9359364,0.8050643
-16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2809724,0.26504374,0.28186357,0.33288944,0.2506942,0.41174066,0.20416477,0.49394387,0.14673257,0.59109163,0.07555851,0.69705856,0.4301176,0.28201708,0.5465851,0.36690044,0.64877284,0.46159953,0.74648476,0.56596446,0.85103774,0.6785437,0.9369814,0.80507547
-14,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29404822,0.2699574,0.29288477,0.33664078,0.26101094,0.4137438,0.2132894,0.49414527,0.15570527,0.5891143,0.08264321,0.6940702,0.44059128,0.28841114,0.5544683,0.37359756,0.65367746,0.46863568,0.7493998,0.5728324,0.8522795,0.6864095,0.93721557,0.81242704
-8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29522043,0.2767226,0.29574877,0.34276754,0.26503196,0.41943818,0.21845955,0.4996464,0.16201219,0.59412634,0.089269996,0.6989526,0.44177696,0.29444298,0.5567443,0.37849152,0.65633214,0.47257537,0.7524049,0.5756836,0.8555994,0.6882793,0.94088256,0.8129568
-8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.30040514,0.277039,0.3000744,0.34261376,0.2688504,0.4183417,0.2214858,0.49756593,0.16443688,0.5910098,0.090584606,0.6945321,0.4466082,0.2961149,0.5612421,0.38094085,0.66009265,0.47601897,0.7560015,0.5795918,0.8586995,0.6930142,0.94373816,0.8184799
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2874868,0.27920645,0.2900443,0.34430182,0.26070854,0.41961068,0.21488622,0.49848264,0.15842684,0.5916084,0.08617018,0.69433534,0.4359984,0.2994878,0.55412555,0.3849892,0.6561978,0.48071873,0.7539994,0.5853745,0.8590865,0.69911003,0.9446093,0.82597554
-32,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.25090164,0.2748369,0.25943428,0.33920938,0.23419821,0.4127063,0.1923713,0.49035883,0.13737465,0.58255947,0.06828744,0.68152,0.40518352,0.30138683,0.52913964,0.39079028,0.63832974,0.48976576,0.741736,0.5992195,0.8519381,0.71537155,0.93778193,0.84783596
-36,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.24886452,0.28765363,0.25752872,0.35066858,0.2330014,0.42395175,0.19189484,0.50064373,0.13894914,0.59153765,0.07094489,0.6897468,0.3995565,0.31131884,0.52107286,0.39716104,0.6274695,0.49310935,0.72702205,0.5989907,0.83488226,0.7115387,0.91954815,0.83972967
-36,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2601573,0.28782117,0.25842434,0.35043126,0.22700122,0.42356968,0.17953046,0.4996236,0.12194123,0.5883391,0.050954092,0.6871824,0.40659046,0.3117527,0.5196992,0.39746058,0.6196316,0.49313432,0.7123307,0.59827507,0.81528,0.7108016,0.8980361,0.83910406
-32,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.26409113,0.280249,0.26137292,0.34255648,0.229015,0.41484317,0.18093802,0.4904802,0.12302963,0.57813346,0.051483024,0.6763394,0.40943956,0.30535594,0.52037704,0.39145288,0.6184366,0.4877031,0.7102821,0.5933976,0.8111177,0.70649344,0.8928951,0.83518577
-28,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.26570737,0.28506687,0.26391414,0.34673268,0.2324533,0.41994208,0.18521373,0.4957946,0.12878421,0.58405566,0.058281913,0.6831987,0.40908605,0.30656636,0.5196403,0.38967544,0.6166643,0.4831327,0.70776415,0.585541,0.80722535,0.69551873,0.8889656,0.8205224
-26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2911641,0.2814151,0.2849246,0.34428078,0.25032222,0.4168492,0.19955373,0.49270123,0.14024752,0.58102727,0.06560644,0.6802567,0.4366828,0.30453494,0.5451366,0.38977343,0.6401808,0.4849883,0.7303039,0.5889851,0.82926834,0.70222545,0.911417,0.8280921
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.27876014,0.2813805,0.2816072,0.34502715,0.2525361,0.41997844,0.20725743,0.49780875,0.15249912,0.58920276,0.081151456,0.69103676,0.42254788,0.30007392,0.5369346,0.38322777,0.6353589,0.47670057,0.72949517,0.5790613,0.8308851,0.68928283,0.913918,0.8141401
-16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.30162567,0.28291446,0.30057287,0.34796947,0.26929092,0.42351598,0.2215442,0.50305647,0.16468662,0.5959573,0.09088046,0.699403,0.44843557,0.30033234,0.56268907,0.3835463,0.66059554,0.47713387,0.755468,0.5792999,0.8567525,0.6909169,0.9417546,0.8142096
-12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.30705893,0.2846065,0.31050134,0.3502167,0.28258586,0.42512,0.23786941,0.5047504,0.18349384,0.59820527,0.109955475,0.70171016,0.45157468,0.30316037,0.56910944,0.38738704,0.6685306,0.4819948,0.76652634,0.58523583,0.86979777,0.69818354,0.9544824,0.82269275
-14,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.31135485,0.2858622,0.32140487,0.35130817,0.298966,0.4252538,0.25958034,0.50508857,0.21058717,0.5986062,0.1408982,0.69977593,0.4514798,0.30578893,0.5716177,0.39027357,0.6730547,0.48519278,0.7728654,0.58948654,0.87686014,0.70256376,0.9599863,0.82762337
-24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2975329,0.28525865,0.31202912,0.35105073,0.292287,0.42487574,0.2554167,0.503935,0.20769995,0.59775335,0.13904798,0.69844365,0.43991798,0.30638558,0.5632046,0.39264375,0.66722596,0.48855513,0.768988,0.5941411,0.8753297,0.7086463,0.95855445,0.8349071
-30,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.291109,0.28753215,0.3048638,0.35255194,0.28439933,0.4256953,0.24670139,0.5033071,0.19757771,0.59646827,0.12803411,0.69670737,0.43652213,0.3089798,0.5601338,0.3949152,0.664383,0.49053878,0.76649576,0.5951312,0.8734827,0.70912147,0.95733404,0.8354569
-34,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2787821,0.28596967,0.29746073,0.3522787,0.27996856,0.42706662,0.24536446,0.50612086,0.1989021,0.60097295,0.13185507,0.7028394,0.42257616,0.30536553,0.5484539,0.3907234,0.6542722,0.48540908,0.7576205,0.5898805,0.865578,0.7030094,0.9477661,0.8285764
-34,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.28044155,0.28539973,0.3000201,0.35189408,0.2830885,0.42740357,0.2491481,0.50732714,0.20378879,0.6030857,0.13706544,0.70600957,0.42310578,0.30284795,0.5484874,0.3871423,0.6538839,0.4805175,0.75733876,0.58383286,0.8644242,0.69539475,0.9469296,0.8197055
-24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29202214,0.27926704,0.3104793,0.34751284,0.29308385,0.42413813,0.25848562,0.50662637,0.21310201,0.60425824,0.14605908,0.7084671,0.43144664,0.2964651,0.5570372,0.3819878,0.6617719,0.4764317,0.7657658,0.58176804,0.87253827,0.6945962,0.9543878,0.8202549
-20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3104678,0.28350234,0.32895416,0.35335213,0.3123738,0.4319483,0.27929932,0.51804864,0.23593369,0.6184807,0.17027785,0.72537404,0.44387966,0.29792666,0.5691452,0.38180187,0.6734568,0.47514695,0.77808,0.5796112,0.8845631,0.69122064,0.96655256,0.816737
-18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.31669652,0.28797895,0.33439356,0.35859644,0.31747043,0.43768167,0.28439045,0.5246189,0.24140829,0.6255163,0.17642602,0.73271847,0.44847047,0.3030808,0.57320154,0.38742113,0.6772836,0.48119766,0.7814919,0.5866635,0.8874629,0.6993325,0.9689558,0.82501435
-18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.31945705,0.2904034,0.33318198,0.35987133,0.31347907,0.43777072,0.27753583,0.5225848,0.23193821,0.6214143,0.16527253,0.72736037,0.45189047,0.30756363,0.5740789,0.3928302,0.67656446,0.48796964,0.7788589,0.5941562,0.8839811,0.70810235,0.9661211,0.8347328
-18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.32135153,0.28416622,0.32632923,0.35362303,0.30019102,0.43142688,0.2582515,0.5165511,0.20684943,0.614815,0.13573754,0.72297716,0.4555622,0.3006423,0.5717855,0.38623798,0.67019475,0.48128325,0.76971316,0.5873321,0.87253284,0.70180607,0.95566654,0.82862353
-4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.32500488,0.28732246,0.32023805,0.35631824,0.28711587,0.43441236,0.23840114,0.5183895,0.18084987,0.6154852,0.10563858,0.7236811,0.4646843,0.3034038,0.5771145,0.3885517,0.673417,0.48368,0.76944053,0.5884399,0.87105536,0.7032715,0.95574486,0.8286248
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3420308,0.2896619,0.3250941,0.3583668,0.28407383,0.4374891,0.22827,0.5215719,0.16502869,0.618111,0.08612208,0.7275562,0.4824844,0.30440497,0.5862877,0.38843024,0.6780578,0.48316765,0.76809865,0.5860748,0.8657619,0.7001544,0.95066375,0.82487243
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35055646,0.2845698,0.3259439,0.35238123,0.2796587,0.4310344,0.21889484,0.513971,0.15183058,0.60876703,0.070544794,0.7169783,0.49256223,0.2998641,0.5903632,0.3834808,0.6783445,0.47839242,0.76353407,0.5803932,0.85772437,0.694149,0.94176114,0.81829077
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.36111712,0.28911608,0.32766104,0.35660213,0.2752244,0.4355886,0.2096073,0.51827466,0.13790324,0.612568,0.05471462,0.7203908,0.50367373,0.30386472,0.5939882,0.3868624,0.6772163,0.48114556,0.75780666,0.5822451,0.84778684,0.6948464,0.9307841,0.8187269
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3621331,0.28219086,0.32612455,0.34843695,0.2713918,0.42592525,0.20394343,0.50661206,0.12992248,0.5989857,0.046005618,0.7043758,0.50595886,0.2991845,0.59410894,0.38251972,0.6756121,0.47776353,0.7544924,0.57967305,0.84245473,0.6924492,0.92415303,0.8171476
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.36879098,0.28331375,0.33032593,0.34920502,0.27400428,0.42578495,0.2052465,0.5060175,0.13000356,0.5974159,0.045071654,0.7019043,0.5118973,0.30142006,0.5978776,0.3852123,0.6775112,0.48094904,0.7550645,0.5834247,0.8415282,0.69662523,0.92245525,0.8219861
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37502855,0.29107124,0.3293502,0.35852897,0.26810485,0.43660963,0.19543502,0.5180077,0.11665697,0.61078054,0.030402876,0.71652186,0.5189029,0.30683416,0.5984908,0.38964307,0.6742457,0.48394722,0.747708,0.5847044,0.8305241,0.6957127,0.9101265,0.8199682
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3785321,0.29042244,0.3318944,0.35828,0.27015734,0.43695033,0.19716725,0.51904106,0.11816513,0.6124251,0.031882457,0.71864974,0.5222784,0.30442694,0.600481,0.3859231,0.6751481,0.47882056,0.74783254,0.57836866,0.8300201,0.6879388,0.909148,0.8107331
24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3838114,0.29071462,0.3377012,0.35890514,0.27648565,0.4376387,0.20409697,0.52013093,0.12541822,0.6141664,0.038678475,0.72093403,0.5271418,0.3042338,0.6061822,0.38550967,0.6811217,0.47811463,0.7548132,0.577415,0.83756065,0.68700254,0.9174751,0.8097023
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38063145,0.2894082,0.33888865,0.3563143,0.28072867,0.43337953,0.21100312,0.51463455,0.13503823,0.6073455,0.04921332,0.71263653,0.5241556,0.30396423,0.6061959,0.38470516,0.6829277,0.47719586,0.75833297,0.57628936,0.84269625,0.68629354,0.9231912,0.80799294
28,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37172455,0.2956353,0.3354023,0.3627062,0.28122452,0.44051695,0.21449244,0.52267104,0.1416388,0.6160419,0.057438236,0.72243726,0.51609707,0.30978712,0.60424626,0.3913824,0.68570626,0.4841993,0.76480234,0.5838312,0.8532289,0.6949202,0.935528,0.81672883
28,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3628674,0.29444915,0.3290081,0.36056802,0.2760005,0.43832725,0.21018389,0.5195656,0.13831064,0.6122483,0.054973096,0.717985,0.5065407,0.30920708,0.5962815,0.3909476,0.67843163,0.48417306,0.75779736,0.58399683,0.84637356,0.69518393,0.9286893,0.8176166
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35169291,0.29198462,0.31895036,0.357612,0.26672873,0.43504298,0.2014226,0.51544756,0.13008773,0.6075192,0.047894802,0.71288645,0.49558514,0.30764183,0.5861521,0.3894563,0.6690261,0.48283544,0.7483716,0.5827881,0.8373064,0.6938282,0.91923,0.81663436
22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34373802,0.29391885,0.31081936,0.3586148,0.25859854,0.43522727,0.19338772,0.5146874,0.122299045,0.6055631,0.04147768,0.70993155,0.48604226,0.3103872,0.5751337,0.39159697,0.65673405,0.48445746,0.7342967,0.5843754,0.8219929,0.69453955,0.9029363,0.81748146
14,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.310003,0.29457766,0.2820699,0.3591017,0.23350136,0.43669856,0.17231162,0.51744324,0.10580287,0.60844135,0.03111811,0.7133444,0.4444548,0.30860573,0.53068644,0.3865602,0.610047,0.47688162,0.68499273,0.5748204,0.76960236,0.6804907,0.84820414,0.80208
-8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29919752,0.2897834,0.26838896,0.35556716,0.21955173,0.4346218,0.15896836,0.51768833,0.09399393,0.609746,0.02205116,0.7175085,0.42502335,0.30100432,0.5030679,0.3772964,0.5771883,0.466285,0.64861035,0.5627136,0.72870165,0.6664711,0.8040701,0.78766066
-12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2878606,0.29097936,0.25498202,0.3578845,0.2067154,0.43729526,0.14798716,0.52174383,0.08380387,0.6159384,0.015588127,0.72542447,0.40756094,0.29841867,0.4788807,0.37302715,0.5484947,0.45989364,0.6168395,0.55480707,0.69250077,0.65533555,0.76534647,0.7758755
